Protein	Protein ID	Entry Name	Gene	contaminants	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Unique Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Unique Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Unique Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Unique Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Unique Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Unique Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Unique Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Unique Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Unique Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Unique Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Unique Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Unique Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Unique Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Unique Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Unique Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Unique Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Unique Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Unique Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Unique Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Unique Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Unique Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Unique Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Unique Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Unique Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Total Spectral Count	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Total Spectral Count	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Total Spectral Count	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Total Spectral Count	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Total Spectral Count	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Total Spectral Count	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Total Spectral Count	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Total Spectral Count	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Total Spectral Count	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Total Spectral Count	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Total Spectral Count	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Total Spectral Count	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Total Spectral Count	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Total Spectral Count	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Total Spectral Count	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Total Spectral Count	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Total Spectral Count	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Total Spectral Count	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Total Spectral Count	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Total Spectral Count	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Total Spectral Count	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Total Spectral Count	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Total Spectral Count	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Total Spectral Count	1082192_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A1 Intensity	1082210_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_A2 Intensity	1082225_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B1 Intensity	1082241_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_B2 Intensity	1082252_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C1 Intensity	1082271_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set1_C2 Intensity	1082323_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A3 Intensity	1082365_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_A4 Intensity	1082452_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B3 Intensity	1082468_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_B4 Intensity	1082485_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C3 Intensity	1082540_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set2_C4 Intensity	1082893_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A5 Intensity	1082941_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_A6 Intensity	1082967_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B5 Intensity	1083019_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_B6 Intensity	1083071_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C5 Intensity	1083081_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set3_C6 Intensity	1083098_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A7 Intensity	1083104_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_A8 Intensity	1083111_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B7 Intensity	1083118_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_B8 Intensity	1083125_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C7 Intensity	1083131_nanoSPLITS_N2Schip_228JB4_TMT_10xplex_Set4_C8 Intensity	Indistinguishable Proteins
sp|Q9CR41|HYPK_MOUSE	Q9CR41	HYPK_MOUSE	Hypk	NA	121	Mus musculus	1:Experimental evidence at protein level	Huntingtin-interacting protein K	0.9975	0.999	2	9	9	9	0	0	2	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1433355.5	1425113.6	1087542.1	80006.55	0	921445.94	0	0	0	0	0	0	2548239.5	1437702.2	0	0	2244400.5	0	0	0	0	0	
sp|Q9CR51|VATG1_MOUSE	Q9CR51	VATG1_MOUSE	Atp6v1g1	NA	118	Mus musculus	1:Experimental evidence at protein level	V-type proton ATPase subunit G 1	1	0.999	3	25	25	25	0	1	1	1	2	1	1	2	1	2	1	1	1	0	1	1	0	1	1	2	0	1	1	2	0	1	1	1	2	1	1	2	1	2	1	1	1	0	1	1	0	1	1	2	0	1	1	2	0	1	1	1	2	1	1	2	1	2	1	1	1	0	1	1	0	1	1	2	0	1	1	2	0	4745468	6338771	5466117.5	5465974	4132621	4839759.5	4779953	5309881	6454504.5	0	3046779	1005077.7	0	1266146.6	733065.1	0	3628152	1079925	3041585.5	0	1417984.5	700234.25	4013419.5	
sp|Q9CR57|RL14_MOUSE	Q9CR57	RL14_MOUSE	Rpl14	NA	217	Mus musculus	1:Experimental evidence at protein level	Large ribosomal subunit protein eL14	1	0.999	6	150	150	150	5	8	8	5	8	5	3	6	6	7	8	8	6	7	7	8	4	6	7	7	4	6	5	6	5	8	8	5	8	5	3	6	6	7	8	8	6	7	7	8	4	6	7	7	4	6	5	6	5	8	8	5	8	5	3	6	6	7	8	8	6	7	7	8	4	6	7	7	4	6	5	6	3.3866376E7	4.2477524E7	4.273684E7	2.0956424E7	3.894878E7	2.3088014E7	3.0953428E7	2.7907172E7	3.6822572E7	6.36538E7	4.485641E7	3.0073732E7	5.309979E7	5.6565716E7	4.834465E7	5.0599984E7	2.660702E7	2.2480308E7	5.6071904E7	3.3622108E7	2.0437314E7	3.0128694E7	2.6924636E7	2.1838524E7	
sp|Q9CR61|NDUB7_MOUSE	Q9CR61	NDUB7_MOUSE	Ndufb7	NA	137	Mus musculus	1:Experimental evidence at protein level	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	0.953	0.9989	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052883.5	0	0	0	0	
sp|Q9CR62|M2OM_MOUSE	Q9CR62	M2OM_MOUSE	Slc25a11	NA	314	Mus musculus	1:Experimental evidence at protein level	Mitochondrial 2-oxoglutarate/malate carrier protein	1	0.999	9	39	39	39	1	2	2	1	0	0	0	1	2	4	3	2	4	4	4	1	1	1	2	0	1	2	0	1	1	2	2	1	0	0	0	1	2	4	3	2	4	4	4	1	1	1	2	0	1	2	0	1	1	2	2	1	0	0	0	1	2	4	3	2	4	4	4	1	1	1	2	0	1	2	0	1	1793228.4	2931313.5	3446791.2	1454409.4	0	0	0	1239766.6	4328144	1.0570675E7	6299376	2585166	9729775	9321780	9797419	1572501.2	1223848	1151445.9	2217192.8	0	1867732.8	2612695	0	819489.5	
sp|Q9CR68|UCRI_MOUSE	Q9CR68	UCRI_MOUSE	Uqcrfs1	NA	274	Mus musculus	1:Experimental evidence at protein level	"Cytochrome b-c1 complex subunit Rieske, mitochondrial"	1	0.999	5	36	36	36	0	3	2	2	3	1	1	1	2	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	0	3	2	2	3	1	1	1	2	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	0	3	2	2	3	1	1	1	2	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	0	6854921.5	4529906	3767439.5	6501112.5	1803095.4	5631093	2128210	6228654.5	4757763	3537797.8	2533873.8	1420671	6325128.5	5110103	3257048.2	3623656.5	3206458.5	4341355	4434759	4784494	3888581	2901222.2	3033234.2	
sp|Q9CR86|CHSP1_MOUSE	Q9CR86	CHSP1_MOUSE	Carhsp1	NA	148	Mus musculus	1:Experimental evidence at protein level	Calcium-regulated heat stable protein 1	0.9405	0.9985	1	12	12	12	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	577104.44	812615.2	0	452981.62	488735.4	0	595422.1	742531.94	855802.6	1069660	0	1169515.2	860545.75	0	0	541400.6	0	0	0	0	0	0	897699.56	
sp|Q9CR95|NECP1_MOUSE	Q9CR95	NECP1_MOUSE	Necap1	NA	275	Mus musculus	1:Experimental evidence at protein level	Adaptin ear-binding coat-associated protein 1	0.9581	0.999	1	5	5	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1804233.8	0	0	1327680	0	0	0	1982416.5	0	1235579.5	2452669.8	0	0	0	0	0	
sp|Q9CRA5|GOLP3_MOUSE	Q9CRA5	GOLP3_MOUSE	Golph3	NA	298	Mus musculus	1:Experimental evidence at protein level	Golgi phosphoprotein 3	0.9999	0.999	2	6	3	6	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	103582.01	0	232721.67	226048.3	234967.47	155636.4	0	0	0	0	0	0	0	0	401171.75	0	0	0	0	0	0	0	0	0	
sp|Q9CRB2|NHP2_MOUSE	Q9CRB2	NHP2_MOUSE	Nhp2	NA	153	Mus musculus	1:Experimental evidence at protein level	H/ACA ribonucleoprotein complex subunit 2	0.9582	0.999	1	2	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552766.7	0	555974.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sp|Q9CRB9|MIC19_MOUSE	Q9CRB9	MIC19_MOUSE	Chchd3	NA	227	Mus musculus	1:Experimental evidence at protein level	MICOS complex subunit Mic19	1	0.999	6	43	43	43	1	1	2	1	2	1	0	1	1	4	1	0	1	2	0	3	2	1	5	2	3	4	2	3	1	1	2	1	2	1	0	1	1	4	1	0	1	2	0	3	2	1	5	2	3	4	2	3	1	1	2	1	2	1	0	1	1	4	1	0	1	2	0	3	2	1	5	2	3	4	2	3	3532278	1985947.6	4131906	2207743	3162237.8	1111167.1	0	1029547.06	3211739.5	8478456	1729197.5	0	1826709.8	3330742	0	4927340	3271795	743607.7	1.2939875E7	4182383	6635260	8077406.5	1842221.1	4058219.5	
sp|Q9CRD0|OCAD1_MOUSE	Q9CRD0	OCAD1_MOUSE	Ociad1	NA	247	Mus musculus	1:Experimental evidence at protein level	OCIA domain-containing protein 1	0.8604	0.9963	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1214906	0	0	0	0	0	
sp|Q9CS42|PRPS2_MOUSE	Q9CS42	PRPS2_MOUSE	Prps2	NA	318	Mus musculus	1:Experimental evidence at protein level	Ribose-phosphate pyrophosphokinase 2	0.9986	0.999	5	2	2	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	4	3	0	3	3	1	4	3	3	4	1	2	2	3	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464886.1	0	0	0	0	0	1195443.8	0	0	0	
sp|Q9CSH3|RRP44_MOUSE	Q9CSH3	RRP44_MOUSE	Dis3	NA	958	Mus musculus	1:Experimental evidence at protein level	Exosome complex exonuclease RRP44	1	0.999	6	11	11	11	1	1	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	2	1	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	968121.2	340785.66	0	2856911.5	0	4106874	438242.2	0	706324.94	0	0	0	0	2590101	0	0	0	0	5821549	612777.56	0	0	0	0	
sp|Q9CSN1|SNW1_MOUSE	Q9CSN1	SNW1_MOUSE	Snw1	NA	536	Mus musculus	1:Experimental evidence at protein level	SNW domain-containing protein 1	0.9999	0.999	2	3	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1016617.1	0	1105325.2	0	0	0	0	0	0	0	0	0	0	1293477.2	0	0	0	0	0	0	0	0	0	
sp|Q9CT10|RANB3_MOUSE	Q9CT10	RANB3_MOUSE	Ranbp3	NA	491	Mus musculus	1:Experimental evidence at protein level	Ran-binding protein 3	0.9956	0.999	2	11	11	11	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	2	1	0	2	0	1	0	0	0	0	0	0	446961.22	0	74663.01	0	413242.38	638858	0	0	0	0	519127.25	0	1307206	481394.16	0	1401455.8	0	826428.8	0	0	0	
sp|Q9CU62|SMC1A_MOUSE	Q9CU62	SMC1A_MOUSE	Smc1a	NA	1233	Mus musculus	1:Experimental evidence at protein level	Structural maintenance of chromosomes protein 1A	1	0.999	5	12	12	12	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	2	0	1	1	0	0	1	0	2	0	0	714868.7	0	0	0	0	0	0	0	0	0	452474.4	630625.56	1793267.8	1356273	0	383210.2	228796.83	0	0	479647.16	0	1313273.5	
sp|Q9CVB6|ARPC2_MOUSE	Q9CVB6	ARPC2_MOUSE	Arpc2	NA	300	Mus musculus	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 2	1	0.999	9	93	93	93	4	5	6	4	6	3	2	4	6	5	5	5	4	5	4	2	1	2	3	4	4	4	3	2	4	5	6	4	6	3	2	4	6	5	5	5	4	5	4	2	1	2	3	4	4	4	3	2	4	5	6	4	6	3	2	4	6	5	5	5	4	5	4	2	1	2	3	4	4	4	3	2	8897065	8809373	1.936177E7	8693752	1.2657117E7	6297930	1.0685155E7	1.1433531E7	1.9544052E7	1.5157064E7	1.0850021E7	7111897	1.7118568E7	1.7183126E7	1.2399562E7	7837073.5	2683496.2	3606977	8305495	1.2353873E7	1.3580164E7	1.5575288E7	4804687.5	3755966.2	
sp|Q9CW03|SMC3_MOUSE	Q9CW03	SMC3_MOUSE	Smc3	NA	1217	Mus musculus	1:Experimental evidence at protein level	Structural maintenance of chromosomes protein 3	1	0.999	14	61	61	61	3	4	3	2	4	3	1	2	3	5	3	2	3	1	6	2	0	2	2	2	3	2	1	2	3	4	3	2	4	3	1	2	3	5	3	2	3	1	6	2	0	2	2	2	3	2	1	2	3	4	3	2	4	3	1	2	3	5	3	2	3	1	6	2	0	2	2	2	3	2	1	2	4081231	4148036.5	4132478.8	1992116	4237441	3074336.2	1394441.9	2354042	4523850	8510340	6084858	1676042.6	6528484	1398511.6	9532874	2759896.8	0	1358882.8	5727373	3994201.8	6215824.5	4097317.5	929222.5	2259415.2	
sp|Q9CWG9|BL1S2_MOUSE	Q9CWG9	BL1S2_MOUSE	Bloc1s2	NA	143	Mus musculus	1:Experimental evidence at protein level	Biogenesis of lysosome-related organelles complex 1 subunit 2	0.9524	0.9989	1	4	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1657642	0	0	0	0	0	0	0	1910257.1	0	0	0	0	0	3843002	0	3807783.5	0	0	
sp|Q9CWJ9|PUR9_MOUSE	Q9CWJ9	PUR9_MOUSE	Atic	NA	592	Mus musculus	1:Experimental evidence at protein level	Bifunctional purine biosynthesis protein ATIC	1	0.999	24	208	208	208	9	10	9	11	8	10	4	7	12	10	6	5	11	12	13	12	5	6	10	9	9	9	4	7	9	10	9	11	8	10	4	7	12	10	6	5	11	12	13	12	5	6	10	9	9	9	4	7	9	10	9	11	8	10	4	7	12	10	6	5	11	12	13	12	5	6	10	9	9	9	4	7	2.0086852E7	2.2356044E7	2.0822946E7	2.1605768E7	1.6404795E7	1.9542696E7	1.9299196E7	1.4404111E7	2.810703E7	2.3466888E7	1.6017021E7	5670643	3.963565E7	2.6233016E7	2.5528262E7	2.831472E7	9252244	9362100	2.8030668E7	2.0772912E7	1.5150666E7	2.4827502E7	7782413.5	2.1257292E7	
sp|Q9CWK8|SNX2_MOUSE	Q9CWK8	SNX2_MOUSE	Snx2	NA	519	Mus musculus	1:Experimental evidence at protein level	Sorting nexin-2	1	0.999	8	38	26	38	3	2	3	4	1	1	0	3	3	1	1	0	2	0	2	1	2	0	2	2	2	1	0	2	2	1	2	3	1	1	0	2	2	0	0	0	1	0	2	1	2	0	2	1	2	0	0	1	3	2	3	4	1	1	0	3	3	1	1	0	2	0	2	1	2	0	2	2	2	1	0	2	5146517	3938243.5	5349240	6185227	998404.6	809824.25	0	4109109.5	5016398.5	3188090.5	1269120.9	0	4953852	0	3542789.8	1227425.4	2148875.5	0	3483683.8	3174026	3952777	743184.06	0	2730729.5	
sp|Q9CWL8|CTBL1_MOUSE	Q9CWL8	CTBL1_MOUSE	Ctnnbl1	NA	563	Mus musculus	1:Experimental evidence at protein level	Beta-catenin-like protein 1	0.9997	0.999	2	24	24	24	2	2	0	1	0	1	0	2	2	1	1	1	2	0	0	1	1	1	1	1	1	1	1	1	2	2	0	1	0	1	0	2	2	1	1	1	2	0	0	1	1	1	1	1	1	1	1	1	2	2	0	1	0	1	0	2	2	1	1	1	2	0	0	1	1	1	1	1	1	1	1	1	2129129.2	1580612	0	904928.9	0	458911.88	0	1499578.2	2077287.8	827690.2	1000131.94	379498.16	2208176	0	0	867426.1	655649.1	477648	776590	1100770.4	1041502.1	728599.3	512141.4	682630.7	
sp|Q9CWM4|PFD1_MOUSE	Q9CWM4	PFD1_MOUSE	Pfdn1	NA	122	Mus musculus	1:Experimental evidence at protein level	Prefoldin subunit 1	0.9579	0.999	1	6	6	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	2454589.2	0	0	0	0	0	0	0	0	0	0	0	0	2165839.5	0	0	3099871.2	4469958.5	4181037.2	0	0	2052847.5	
sp|Q9CWS0|DDAH1_MOUSE	Q9CWS0	DDAH1_MOUSE	Ddah1	NA	285	Mus musculus	1:Experimental evidence at protein level	"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"	1	0.999	4	5	5	8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	2	0	0	1085089.8	0	0	0	0	0	0	0	0	0	1059774.1	0	0	0	0	0	2374695.2	0	0	0	0	2344122.5	
sp|Q9CWW6|PIN4_MOUSE	Q9CWW6	PIN4_MOUSE	Pin4	NA	131	Mus musculus	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	0.9582	0.999	1	3	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	404524.56	0	0	811354.25	0	0	0	0	0	0	0	0	0	1688122	0	0	0	0	0	0	0	0	0	
sp|Q9CWZ3|RBM8A_MOUSE	Q9CWZ3	RBM8A_MOUSE	Rbm8a	NA	174	Mus musculus	1:Experimental evidence at protein level	RNA-binding protein 8A	1	0.999	7	64	64	64	2	3	2	1	1	2	0	4	2	3	3	2	2	3	4	3	3	3	5	4	3	4	2	3	2	3	2	1	1	2	0	4	2	3	3	2	2	3	4	3	3	3	5	4	3	4	2	3	2	3	2	1	1	2	0	4	2	3	3	2	2	3	4	3	3	3	5	4	3	4	2	3	6142576.5	5557174	6274720	4276587	3484840.8	3889055	0	8250093.5	6034475.5	9146955	8207647	3178257	6459352	9189592	1.0422434E7	6806055.5	7114782	4758285	1.2767792E7	1.0387586E7	9757791	8664009	5966844	6018478	
